user_id,event_date,registration_channel,kyc_level,inviter_risk_score,kyc_country_risk,age_risk_score,occupation_risk_score,nationality_risk_score,address_risk_score,kyc_duration_minutes,minutes_kyc_to_first_fiat_deposit,minutes_deposit_to_first_chain_out,fiat_deposit_amount_24h,fiat_deposit_count_24h,fiat_withdraw_amount_24h,fiat_withdraw_count_24h,chain_in_amount_24h,chain_out_amount_24h,chain_withdraw_count_24h,spot_trade_amount_24h,spot_trade_count_24h,trade_pair_count_30d,convert_amount_24h,convert_count_24h,minutes_fiat_in_to_convert,minutes_convert_to_chain_out,fiat_in_crypto_out_ratio,fund_stay_minutes_median,unique_deposit_bankcards_30d,unique_withdraw_bankcards_30d,bank_fraud_ratio_max,new_bankcard_flag,bank_name_mismatch_flag,single_fiat_deposit_over_10000_cnt_30d,small_fiat_deposit_count_24h,amount_roundness_score,new_device_flag,device_user_count_24h,device_user_count_30d,login_ip_count_24h,ip_user_count_24h,proxy_flag,emulator_flag,geo_velocity_kmh,failed_login_count_1h,failed_login_count_24h,recent_password_change_flag,phone_change_7d_flag,email_change_7d_flag,new_withdraw_address_flag,address_similarity_cluster_size,api_permission_risk,high_risk_chain_exposure,sanctioned_address_flag,mixer_exposure,gambling_exposure,source_hop_distance,internal_transfer_amount_24h,internal_transfer_count_24h,fan_in_degree_24h,fan_out_degree_24h,counterparty_fraud_ratio,wash_trade_similarity,cancel_ratio_1h,campaign_task_similarity,inviter_cluster_size,reward_address_cluster_size,campaign_history_abuse_count,email_similarity_cluster_size,kyc_document_similarity_count,kyc_device_user_count,declared_monthly_income_usdt,expected_monthly_volume_usdt,observed_to_expected_volume_ratio,document_ocr_confidence,face_match_score,liveness_score,identity_field_mismatch_flag,pep_flag,sanctions_screening_hit,source_of_funds_risk,behavior_event_count_30d,behavior_event_diversity_30d,behavior_success_ratio_30d,api_activity_ratio_30d,night_activity_ratio_30d,strategy_avoidance_ratio_30d,chain_out_5min_count_30d,register_ip_country_risk,risk_score_t1,risk_level_change_30d,strategy_hit_count_30d,rfi_count_180d,restriction_count_180d,fraud_label,estimated_loss_amount,latent_rapid_cashout,latent_ato,latent_campaign,latent_aml,latent_graph_ring
U0009126,2026-04-21,Android,L2,0.04074553227739286,0.08712374600354231,0.4099902332932675,0.0579831614445294,0.08712374600354231,0.15957341975954392,53.04816880316594,3232.7312150689795,3492.8630529042,12867.255698879097,0,6395.064721542281,0,558.049604271199,5872.949525106174,2,9263.140562343584,7,4,2863.287309386776,0,1148.7313508864434,463.67534650423335,0.4564259592368079,3680.038611460367,1,1,0.19045993392246843,0,1,0,1,0.005381514570063212,1,1,1,1,1,0,0,99.7857718456646,1,1,0,0,0,0,1,0.039670641337282625,0.0017036991233977464,0,0.04282017456284925,0.011384188541067066,6,514.2869213847853,0,0,0,0.034415688960318824,0.362681998325795,0.2021447515859218,0.1263091509534276,2,1,0,1,0,1,914.7976873604998,3803.4682321557752,6.608513180950398,1.0,0.9350281714356143,0.9418966444845586,0,0,0,0.12063270651596479,12,4,0.6766508670197073,0.10482596441496712,0.4964812760060146,0.11666004471338166,0,0.13260542207334103,0.2217708593897941,0,0,0,1,0,121.63038577079446,0,0,0,0,0
U0002146,2026-04-21,Android,L2,0.047743174474224916,0.1805662502059024,0.052168867016874315,0.15747696474092795,0.1805662502059024,0.17075024724512242,52.669343759528395,4377.337675229364,659.7813905103881,5260.721517355287,2,708.1476565157009,1,108.02975158554867,2171.5193287607203,1,5077.118330263909,6,5,2060.7249772906944,0,464.55987636026464,1142.3324713290363,0.4127797530427736,467.83191961163203,1,3,0.34280943870212527,0,0,0,0,0.22749097363993614,0,2,4,1,1,0,0,134.08933655649065,0,1,0,0,0,0,1,0.04086801245983495,0.038217222279996875,0,0.07003087528665103,0.004395197230826309,7,276.1237309680091,2,0,2,0.15643444051470504,0.06312938976544004,0.6169652448669957,0.22764979526502693,3,1,0,1,0,1,5702.041139243405,12227.947501667211,0.6657199420852773,1.0,0.9369816054352207,1.0,0,0,0,0.2014073851463404,24,7,0.7249431261566655,0.19869804478212078,0.2191149591935431,0.053127039751463975,0,0.11215738963417757,0.3236356289655361,0,0,1,0,0,264.6097850721946,0,0,0,0,0
U0004992,2026-04-21,iOS,L2,0.054247010265657626,0.19632031181319018,0.46271588936487074,0.37100909551764755,0.19632031181319018,0.2318978825426029,39.231191912760124,5348.955232861336,1506.7418099365227,1923.3677391442427,1,202.82106279115564,0,3816.1664951618704,649.6944931616448,0,2257.041861772183,3,4,853.3960293251041,0,402.62836772671596,215.13772778174695,0.33779005436095705,2203.18647464755,1,1,0.01431365611232709,0,1,0,0,0.15839098829701104,0,2,3,1,2,1,0,88.51010651309156,0,0,0,0,0,0,1,0.2878366828222303,0.01683218414241625,0,0.05565501132885002,0.04006316188215453,3,327.2868186607552,1,0,0,0.03859113356781568,0.09114404928774492,0.24397411725050377,0.022041738020819397,1,1,0,1,0,1,1779.6214624794948,4539.644329824403,0.6114759424786075,0.8887928716537635,0.9352391364353835,0.9530585098498859,0,0,0,0.11174770786774599,30,10,0.7212764239014983,0.10661915908999928,0.10871292168817895,0.2473084988411243,0,0.021095297744556256,0.4963999263894696,0,1,0,0,0,248.75244165766568,0,0,0,0,0
U0000059,2026-04-21,Android,L2,0.02022757633085948,0.07273500127274261,0.16213853317822574,0.36332380297084926,0.07273500127274261,0.23945158519185236,32.83627684284847,1778.7744193998437,3415.290183307526,121.69227705375187,2,30.29082419080886,0,121.4040260568903,36.696873842778714,0,117.48865006055831,4,4,20.062107157626556,1,302.93200243725926,629.9029416923706,0.3015546650225765,3953.732779516731,1,1,0.18486239341704985,0,0,0,0,0.15754385644235802,0,1,1,1,1,0,0,12.579195063348607,1,1,0,0,0,0,1,0.09747974474428094,0.03080665589120911,0,8.008359930212302e-05,0.09546062320298034,1,344.57951938084557,3,0,0,0.04500515454038691,0.10945417810321699,0.4417900152275811,0.3232107647068543,2,1,0,1,0,3,3104.4135082353814,6135.383009682314,0.030752762262695174,0.9298043383037798,0.9743285883710939,0.9107615104470099,0,0,0,0.22092173673711415,18,2,0.8784850179133462,0.24827430598743308,0.08782144918403184,0.12467238644653528,0,0.19355937154681468,0.20082749888440582,1,0,0,0,0,558.6925591800949,0,0,0,0,0
U0009408,2026-04-21,H5,L2,0.247834391881598,0.1448527754448024,0.08093196468775198,0.17514281789259828,0.1448527754448024,0.05909823960171929,43.18557023056436,727.6034176133104,3799.322431422405,1399.5503755681334,1,404.36897738965394,1,204.34710841210133,823.2882007883264,1,1303.122847832183,8,7,249.23947688853795,1,217.22266964618618,726.6652455239133,0.5882519237323779,2866.3174328318637,1,1,0.04031807465354712,0,0,1,0,0.22868306783519088,0,1,3,1,4,0,0,31.28464250971379,0,1,0,0,0,0,1,0.048422756291245546,0.02272953725473718,0,0.02926132698233113,0.03846149825534669,5,40.01058429560833,0,1,1,0.052980266504715975,0.007627342413824697,0.4090733324235467,0.44546218865766324,1,1,1,3,0,1,3093.3716788584775,6050.713174954112,0.4341979991087643,0.9224985435793274,0.98345326982957,0.9085378891154047,0,0,0,0.13385601234007521,23,5,0.9462842303859118,0.4085004276411002,0.1426852253729308,0.05844307346714475,0,0.01983092996066358,0.3093414205557991,0,0,1,0,0,65.63175223180687,0,0,0,0,0
U0000209,2026-04-21,Web,L2,0.14927875517669606,0.1774905338412742,0.28875154762578004,0.18933130587197347,0.1774905338412742,0.11781423802791417,45.64108335404134,1664.606461529554,814.6858698289411,207.61029355365864,2,50.31166852566852,2,871.619618217338,39.97793551252274,2,156.65496745865082,6,3,30.87017365485179,2,632.1055631818142,182.7973769522463,0.1925623957667114,665.571744221066,1,1,0.1560845710210004,0,0,0,0,0.16290027128613158,0,1,2,1,2,0,0,96.131309748298,1,2,0,0,0,0,1,0.1606762087898563,0.004794182689914375,0,0.023840010351399245,0.10800033052075421,5,153.2192108541482,0,0,1,0.06763815023349393,0.1149123144216914,0.19992853341194672,0.007918730569633735,2,1,1,1,0,1,2363.7842525519955,6184.508450033187,0.048168726746626304,0.9907721758945199,0.9410468796660524,0.978308559292739,0,0,0,0.13672469983302565,21,7,0.8598285319276118,0.3602228439703442,0.2116119170091001,0.377644053424272,0,0.19277862437259394,0.28300299634963294,0,1,0,0,0,65.80801855389169,0,0,0,0,0
U0003512,2026-04-21,iOS,L2,0.08709420557911669,0.03822112906542241,0.06736049756031058,0.148078097662334,0.03822112906542241,0.20525647869571034,48.84045905531103,6490.212976652591,677.3316690655078,1571.5293071257138,1,371.9443826031897,0,674.8394227242223,717.9841869115509,0,1312.7022746769258,3,3,583.362925687711,1,318.33117095507873,394.10542754039074,0.45686974061255353,921.8480939057187,1,2,0.06997847646230057,0,0,0,1,0.22340302028781447,0,1,2,3,1,0,0,115.6715252227799,0,1,0,0,0,0,1,0.14780789093946417,0.03607501937596503,0,0.13067671797013652,0.01064201975903801,11,185.18112997167694,1,0,0,0.03993619650356426,0.11946680002159585,0.13933920576342873,0.001245679443980374,1,1,0,1,0,1,2048.420047602203,6068.0776363476925,0.43859983937884417,0.9813127870850323,0.9407331283657574,0.9277102839349868,0,0,0,0.1268488163934242,21,4,0.7154126341748477,0.1237510333793115,0.4587404774894354,0.12587169851618507,0,0.03415268758667645,0.2271597265130037,0,0,0,0,0,89.80598103167975,0,0,0,0,0
U0009225,2026-04-21,Web,L1,0.18954562050115256,0.23104837806808914,0.24494554555295867,0.6149080589562592,0.23104837806808914,0.020627150498474574,26.362464429410362,877.9790145091044,305.26146739406914,1195.8620745924798,1,348.06833033704777,0,165.76066518859722,537.2563901580878,1,1440.7481072938076,3,8,434.29609585449595,1,363.19362733683386,951.0263388242361,0.44926283856035115,366.04326020950526,1,1,0.03413645737137134,0,0,0,0,0.15321726634228708,0,2,3,1,1,0,0,68.51902452546598,0,1,0,0,0,0,1,0.1419868044757337,0.09478183601057485,0,0.056615949547795974,0.020544594653401905,5,169.81748522406133,1,0,0,0.012485755091438417,0.09277811120451453,0.20478634767006923,0.15455278081398557,1,1,0,1,0,1,3042.079697180986,11268.565864257738,0.1846895887336328,0.952306312535313,0.9753411327790626,0.9133625202725358,0,0,0,0.0306195990299775,20,6,0.7328497241529145,0.22473312332961556,0.14328275227897427,0.07317744575108398,0,0.26748954592635565,0.3186833739196486,0,0,0,0,0,336.9657867022034,0,0,0,0,0
U0007360,2026-04-21,Web,L2,0.11896217239624327,0.05414709250042521,0.129194938349154,0.4708354600869153,0.05414709250042521,0.03560425750875054,29.923983303848242,1910.8630387597861,678.6874520197086,1242.1123758425274,0,9.865829489698136,1,4397.601071853329,203.93890083503268,1,1482.8224711481741,2,7,613.1489250177091,1,263.1706482530299,1437.7138136511342,0.1641871579426946,907.4851895460067,1,1,0.32817757769551353,1,0,0,0,0.2903963982785478,0,1,3,1,3,0,0,69.34328796775613,0,0,0,0,0,0,1,0.060351299405282645,0.06850667464864112,0,0.0030464445912758375,0.007940453723900719,8,621.4275221444228,0,0,0,0.03557377448760033,0.0011244392648170254,0.05499250654332204,0.15048768802022564,2,1,0,1,0,1,1806.0971418772144,5347.235772972019,0.27227471687825966,0.949264978925824,0.9615123787906468,0.9810171874655254,0,0,0,0.28200349638463534,23,10,0.7592395615809358,0.12027451982698886,0.1569803261362582,0.04836051118866504,0,0.39948732990707303,0.13874894555153994,0,2,0,0,0,46.651345617505704,0,0,0,0,0
U0000964,2026-04-21,Android,L1,0.03647554564881691,0.10839006222208657,0.3181867020485467,0.21176111037473436,0.10839006222208657,0.2812761655478803,181.65544719058147,2479.589220434358,566.1267470911072,1092.6854568619394,0,535.5088813956812,1,2414.01399652999,560.4186403049274,1,1063.8434454240805,5,10,470.6175744103106,0,376.5711935100226,807.5212402071646,0.5128819430931039,450.0463826405963,1,1,0.05376081949944761,0,0,0,1,0.0899509469904767,0,1,3,1,3,0,0,3.6000873381315888,1,1,0,0,0,0,1,0.23902885869250057,0.11923526925632714,0,0.024763022122340834,0.04039273389865285,9,93.81654784471509,0,1,0,0.029707021095837855,0.09320240848035818,0.21949163064076113,0.06940034305076372,1,1,0,1,0,1,1973.600409207992,5061.090329084626,0.4324390272161752,0.9105514441991683,0.9777745396135108,0.9791766006738487,0,0,0,0.03033484515167912,19,5,0.8748464674527646,0.1040407395776054,0.05017382083529777,0.15558510596697517,0,0.05314203637788452,0.36035218430636506,0,0,1,0,0,437.16743887938964,0,0,0,0,0
U0006132,2026-04-21,Android,L2,0.012814809946334835,0.16974115412249624,0.43599353452590917,0.13028859387135433,0.16974115412249624,0.1010252494397777,30.259278668760913,4562.887922446561,1412.2646263759918,803.2664708230835,0,159.98224116483806,0,496.57379331120404,318.29394533342844,0,702.3975658144201,1,3,322.07759467202794,0,424.2582420218211,1014.4102579153163,0.39624950983859936,743.3587473226308,1,1,0.05649531157065782,0,0,0,1,0.3110494172137407,0,1,4,1,2,0,1,147.6871727010035,1,2,0,0,0,0,1,0.044500624081676377,0.11466971861639032,0,0.003340594916141315,0.0010604839376025942,6,706.0956834670606,1,2,0,0.013396480116169196,0.04597271495497144,0.08920562853699167,0.10892388151161701,1,1,0,2,0,1,2235.9632971902365,4785.909910637883,0.2677740871120037,0.9640687684859931,0.898080516066495,1.0,0,0,0,0.18672098811426072,15,5,0.8403738988809933,0.46010890560237444,0.16858253929982198,0.2840025199777908,0,0.07577533007523149,0.2969574727566721,0,1,0,0,0,27.93493797397612,0,0,0,0,0
U0003526,2026-04-21,Web,L2,0.15700851686990885,0.05934012909714442,0.2388544152143534,0.08145705142330527,0.05934012909714442,0.040212121902174505,28.460513261543912,219.7143234419891,1829.689063380135,627.4012441740902,1,199.20985184533131,1,234.2156182294956,197.24688184464182,1,763.6043161909976,5,4,14.94762634124154,0,406.12987654157104,106.82148801091232,0.3143871384958716,1236.0471896167294,1,1,0.018079441063299534,0,0,0,0,0.15592267669342513,0,1,3,2,2,0,0,75.65377999825307,1,3,1,1,0,0,1,0.03391772429977764,0.2376418559336101,0,0.0046525061148938235,0.01363799853566469,5,340.2601485044743,0,2,0,0.10911428081155981,0.09064807276709724,0.1545546870039896,0.2892081836619754,1,1,0,1,0,2,6835.222028228869,16794.7891856342,0.06096283594555883,0.9918657640478553,0.9198284758962263,0.8995012128989321,0,0,0,0.17622090333754453,22,7,0.8902874309682437,0.16526841745116136,0.14467832487453625,0.13914235741373127,0,0.03319714948761425,0.293627864365206,0,0,1,0,0,2232.748137411216,0,0,0,0,0
U0006049,2026-04-21,iOS,L1,0.6477813075386002,0.012766391698040735,0.04681810079092498,0.3457888593489494,0.012766391698040735,0.07331415243944912,10.196594258308185,296.34305132053987,215.21912718921098,12399.01687969813,3,3802.0098545297283,3,81.58534511392682,8238.835751051382,3,13383.052716574573,9,5,4621.684882186739,2,44.18287111365323,107.67871872786047,0.6644749201480211,260.28264258987303,3,2,0.6290590382881922,1,1,2,9,0.18893343942447774,1,11,12,1,5,0,0,86.91213809271056,0,1,0,0,0,1,1,0.007373657656957189,0.1986245424568244,0,0.029029930695969385,0.017480170941923917,9,267.5281830093295,1,2,0,0.2184765181424064,0.026169934760241233,0.02406460494923071,0.747044928081705,14,5,1,6,3,4,6173.749002505847,24748.111126859898,0.9875445588553987,0.6837404480437079,0.6983356610193072,0.7480716189608194,1,0,0,0.2281582202042678,62,3,0.96163323111233,0.2114771948641959,0.4434460866432111,0.4714798349245113,1,0.5477994701029167,0.4166905228617172,0,3,1,0,1,6101.013871735987,1,0,1,0,0
U0003346,2026-04-21,Web,L2,0.20810322041764392,0.06488045812085827,0.10463195430445113,0.033512066785426384,0.06488045812085827,0.1721142094145139,76.16363070847962,643.7434414404972,5625.220674217627,4450.1568129257785,2,1787.859958988946,1,845.6563601603384,1228.360002809945,2,5735.245617208711,7,7,2891.5431427551443,0,1520.8849538220866,501.1748939861055,0.2760262288380695,3890.087027055077,1,1,0.20013051443466348,0,0,0,0,0.38102364784118836,0,1,1,3,2,0,0,86.07598905875497,0,0,0,0,0,0,1,0.1458564104625909,0.007958414694887794,0,0.010753764300331991,0.04182955514041529,5,135.54222927863904,0,1,0,0.02446923157616191,0.08769612161114043,0.34338607766992985,0.3873392799038105,1,1,0,1,0,1,823.3893606026696,3384.38188934974,2.206127150786528,0.8982673989995708,0.9309296824803914,0.966943731038963,0,0,0,0.1182509725370652,26,3,0.9279191388507574,0.07711781812449098,0.2574311707675035,0.026843972233189736,1,0.19689534426074823,0.18811344263868016,0,0,0,0,0,445.5624631935978,0,0,0,0,0
U0008511,2026-04-21,Android,L2,0.030371202565677376,0.1616674516151896,0.16211193647696823,0.36060719018854137,0.1616674516151896,0.0832050228985507,172.91629247269134,757.7297359308441,3715.13812566631,4083.0243219708605,1,547.394220175197,0,21.28226533712737,2743.661071967149,0,3179.3153048005224,10,4,456.89283438278153,0,910.1281028259667,1003.2776388163152,0.6719678492247614,2536.245690687534,1,1,0.1672740355739017,0,0,0,1,0.5345737130485355,0,2,2,1,2,0,0,69.5091711231602,0,0,0,0,0,0,1,0.125422598464716,0.14868430301375157,0,0.03778051027107637,0.028935272413986437,5,656.3646838402827,0,0,0,0.0041336727096911614,0.13830482858568083,0.294021469642747,0.08423082979559836,1,1,0,1,0,1,1225.491607588268,4202.317731288801,1.7547648906242181,0.9721920512437638,0.9792493268964275,0.9463971728461328,0,0,0,0.20595060031393514,28,8,0.9806782531935795,0.10762810710612052,0.393595117073882,0.1877662584763545,0,0.24974044172501914,0.4409300565437173,0,0,0,0,0,88.6500692564601,0,0,0,0,0
U0005785,2026-04-21,iOS,L2,0.25184054984555854,0.3700410930286209,0.4639293440802957,0.3857337336590419,0.3700410930286209,0.6495447988773806,49.14114902351491,3679.4999517619754,1194.232991183047,10240.218907889943,1,3713.1265900781973,0,802.8944126356856,5879.241823197473,0,9884.309985286134,3,6,5097.947535724011,1,621.8196394706314,935.0514835520501,0.5741324356520935,623.4985531926889,1,1,0.11760300932383184,0,0,0,1,0.4300221512824416,0,1,4,2,2,0,0,60.60548182718799,0,1,0,0,1,0,1,0.03441938243072161,0.4940273545872013,0,0.4870027918281682,0.25480338293178784,4,354.5636513378975,4,1,1,0.22411405639861107,0.010126102723686062,0.4554303127708593,0.13650705078384126,1,2,0,1,0,2,2861.7985412767935,5824.8541247004205,3.4048212876379336,0.9223925843609883,0.9299689648499647,0.9810611362785207,0,0,0,0.3952191032717303,35,6,0.7399538559377405,0.3383883292954164,0.14462699961360775,0.3055770389192205,1,0.1986185161858142,0.41084188606726685,0,0,0,0,0,142.02665350443817,0,0,0,1,0
U0003022,2026-04-21,Web,L2,0.048128258583842294,0.3412362590696627,0.3413945263951659,0.46601879296365295,0.3412362590696627,0.15604685557995177,140.61023289704644,916.7192984659979,5399.56802211216,427.53724231635334,1,91.22604515152555,1,3065.8430417491277,96.82990423912496,1,256.1626123856573,3,3,215.49382585832626,0,257.9788877927374,413.4047438916638,0.2264829695642662,3248.4511424022157,1,1,0.03126504988121132,0,0,0,1,0.14610235566709667,0,4,6,1,2,0,0,42.01953611368679,0,0,0,0,0,0,1,0.18148688853346834,0.007213147209724979,0,0.0056802130049553685,0.08165565403695624,6,788.1501839385985,1,0,0,0.004352382819129222,0.03744965896748356,0.2585330760733639,0.06970366405430556,1,1,0,2,0,1,2132.4376959538104,8737.78648559807,0.07045184643978729,0.9084709610014774,0.9578208190568688,0.9795886435707976,0,0,0,0.08650842822020408,19,4,0.8160546043338273,0.1536822176700227,0.1211043176817117,0.22732540691595882,0,0.028838265318815517,0.15735474067652488,0,1,0,0,0,58.65510021483499,0,0,0,0,0
U0001978,2026-04-21,Android,L2,0.1503116281534575,0.11487182716045888,0.35028174366545617,0.025257934658479315,0.11487182716045888,0.022166969268490804,115.26294475216056,337.41341150841083,686.4029708934796,613.8413946983272,1,11.944618381381336,1,465.22036563145855,113.74003220044132,2,625.9324982948112,2,2,337.1923491590953,0,768.8538908674162,413.1345670547818,0.1852922158440275,405.21725893917454,1,1,0.11834734652601363,0,0,0,0,0.232462646314147,0,1,2,1,1,0,0,9.761228759256591,0,2,0,0,0,0,1,0.05181881989151253,0.09645381107034735,0,0.0335512717339871,0.003739415071642951,5,75.97129707303361,1,0,2,0.0650848576875301,0.10109599154772972,0.08050343814402641,0.4685124486245084,3,1,0,1,0,1,4081.7336355101534,4561.109059086488,0.16213733013177814,0.97910030377848,0.9806326051957843,0.9734669916358474,0,0,0,0.017568158161041212,23,7,0.9907828200022074,0.10390473627044579,0.11570416778952618,0.33347690658178364,0,0.10313687012179033,0.20387057710926548,1,0,0,0,0,71.4686281719235,0,0,0,0,0
U0009521,2026-04-21,Android,L2,0.6287906180895688,0.07754405071816213,0.5708401347540363,0.28109086133687616,0.07754405071816213,0.293613234152375,16.759415127925863,2667.348542469375,467.6081291684542,12830.388365753335,1,4009.7710269675317,2,1998.7494020834963,4413.018093114853,2,12827.196758810109,17,4,8181.715493602604,1,805.1744280300369,87.539416847207,0.3439504687865887,635.2643835770461,1,1,0.34580284021770025,0,1,0,4,0.342637377699319,0,7,7,1,9,1,0,33.239852001089815,0,0,0,0,0,0,1,0.03317690234850628,0.07540492355224805,0,0.030091028184174248,0.008939859024409446,5,422.49086643133364,0,0,2,0.002282067420605929,0.06017040510321047,0.07239193114644932,0.7848845622389811,8,5,1,4,1,1,2422.015950582945,3202.7353082393593,6.635945665306707,0.7080510124568411,0.7201075306106585,0.6907783339012933,0,0,0,0.1847580590066297,53,4,0.7732407410843165,0.3030922119869455,0.2634237636235059,0.07035983967279107,0,0.3679989951937238,0.4319284319247098,4,3,0,0,1,23885.954976145582,0,0,1,0,0
U0004893,2026-04-21,Android,L2,0.08019652127448458,0.03808414499950299,0.7474506364768965,0.07754192893951667,0.03808414499950299,0.371135423436243,28.115733869031093,3472.8217786303285,1742.9158406066074,2366.329917597954,2,114.44239491975263,0,926.1478631192169,606.4952423824193,0,2465.910734931612,4,2,301.09240338838134,0,746.8635624472423,674.852821743429,0.2563020641678184,1139.7815830295378,1,1,0.2546097900818221,0,0,0,1,0.1858793133386577,0,2,2,1,1,0,0,55.32425737169419,1,2,0,0,0,0,1,0.022673055275799305,0.03268742416136089,0,0.002088739513411421,0.0022584483077920806,1,458.19133900521973,2,0,0,0.03251256331400516,0.07736502449385309,0.31618139711802623,0.03248315590372606,1,1,0,1,0,1,1220.691736926309,2147.6697215717386,1.4374964287529077,0.9946428518719853,0.9449461602389767,0.9971707014565795,0,0,0,0.12446357993529743,26,2,0.8747497161819847,0.04764952043690966,0.2673810666614296,0.053014602505945425,0,0.030465393754807415,0.21819141154772617,0,0,0,1,0,1034.2979401478544,0,0,0,0,0
U0006203,2026-04-21,Android,L2,0.03445339868187922,0.1091864504452908,0.44316245541465865,0.20285825153155043,0.1091864504452908,0.1399410332974758,21.81529612490551,7590.443865712094,627.4529460528528,4225.147614899558,0,932.2538318191013,2,541.4183035555328,843.1744834214778,2,5654.274065517141,4,4,598.9476912657868,0,725.7383163572783,407.2359011599612,0.19956095272224522,616.2216100488192,1,1,0.1528550550758591,0,0,0,1,0.30442818330940374,0,1,5,2,2,0,0,315.5829308614203,0,1,0,0,0,0,1,0.1486509281662362,0.046199810016668195,0,0.036786062699258465,0.09227361016330657,7,1118.3843788008005,0,1,2,0.07278355630799466,0.003992812775145166,0.17651538621384136,0.13901814896143114,1,1,1,1,0,1,797.8902162235321,3219.7792419757834,1.8636606671387654,0.8665666795847105,0.9999243332550588,0.9619036333310824,0,0,0,0.248003204308928,18,6,0.9679492956112116,0.1884683210511921,0.13159143295539522,0.1455936965408818,0,0.09697311418105126,0.2565132726754448,0,1,0,0,0,1764.25184926165,0,0,0,0,0
U0000138,2026-04-21,Android,L2,0.07978211135277705,0.15633288973565165,0.6406688981887272,0.253232625422043,0.15633288973565165,0.23774359924199673,86.8126356167367,637.7077110749658,1836.2890655043434,848.9143352703798,2,438.9968574432693,0,3121.7605851018993,54.05452053806635,0,842.9092582344224,5,5,116.81702339115247,0,743.4701409304671,180.20202518242021,0.06367488248487399,2097.2318702890757,3,1,0.23551872024439913,0,0,0,0,0.6839320462169264,0,1,3,1,1,0,0,9.945302406134193,0,0,0,0,0,0,1,0.14692265281865724,0.06563424099472093,0,0.10520843561211919,0.0013396662815446743,5,174.46162417828228,0,3,0,0.01784254766960812,0.05864888325236839,0.3981434374342518,0.03164968103342427,1,1,0,1,0,1,1459.9898689004356,1543.6278751652142,0.8693583050954461,0.9056488188037708,0.9227588210350136,0.9876031339225736,0,0,0,0.4019694130761534,24,5,0.7126762686245184,0.08542506316133244,0.08482839438625646,0.11043816528996064,0,0.11530423521566835,0.1649511830801093,0,1,0,0,0,562.2267452005048,0,0,0,0,0
U0006393,2026-04-22,iOS,L1,0.21683703024783085,0.07134025974806132,0.14761513473735224,0.5489002393655293,0.07134025974806132,0.10529689543072628,36.77092465782592,734.9224491326087,1343.7885957311155,6003.556631693301,1,909.1215986882735,1,26.45993972727845,1917.0457116592816,1,6333.83096801359,6,4,848.1024158001518,2,296.1906129931825,1227.3065065162336,0.3193183356577382,911.8264320326826,1,1,0.013783043268010114,0,0,0,0,0.32845916036252415,0,1,2,1,1,1,0,52.91852580085488,1,1,1,0,0,1,1,0.18014965513061143,0.0241295418016237,0,0.021102529578542587,0.03425217241962631,3,153.37235053981163,1,0,3,0.004886296660062107,0.2364710459456868,0.4219092785407065,0.07587616899096024,1,1,0,1,0,2,6221.59230225268,19523.596212901743,0.45225909436735456,0.9051473278457869,0.949533177307234,0.9552123705883168,0,0,0,0.12006310803671516,21,5,0.9688118589145706,0.33775472724855726,0.044957099380183094,0.020552569929135702,0,0.5402023997263571,0.5560433557435619,0,0,0,0,0,1114.131079617332,0,0,0,0,0
U0009208,2026-04-22,H5,L2,0.06550250631013158,0.19167072508209626,0.5001839868853125,0.34748524344651766,0.19167072508209626,0.18704544266561876,64.09328316321951,1605.4586237064136,143.51727355916597,1128.3443561988413,0,259.95576715199553,0,319.78757215280336,292.65690763154345,1,958.1261175413683,3,5,487.9435544087754,2,710.4190578092736,181.75920169328876,0.25936843307077284,136.59242963435403,1,1,0.0949646934096983,0,0,0,0,0.33034934631339274,0,1,3,2,1,0,0,45.84412200162887,0,1,0,0,0,0,1,0.16636352829347317,0.003222001881170368,0,0.01785578544336856,0.012961726066058174,6,161.26360958523293,0,1,2,0.007841197907644542,0.04647241827119609,0.4017072737810422,0.2566625481861986,1,1,0,1,1,1,5228.349660394664,9149.077533650523,0.18372967381681712,0.9444156230719173,0.9171179878585394,0.8821215625894856,0,0,0,0.03715918944896141,17,9,0.9651435791419337,0.027072963407346325,0.10374162215643289,0.10290374816248087,0,0.0988278221306811,0.22421969614536624,0,1,0,0,0,32.06287343967661,0,0,0,0,0
U0004792,2026-04-22,iOS,L2,0.28493864060234664,0.06570547408208997,0.2863096913046135,0.1289266033149386,0.06570547408208997,0.29132955829936286,55.34777520852901,562.8878441262672,447.7791399867231,3193.1414063886923,3,480.19379185912396,2,31.551605653783998,3436.7449566817218,3,2981.0161142299908,9,1,2873.4210749073636,1,207.1546429929149,177.63517579625858,1.076289621814317,661.0964508386534,2,2,0.45129129250661976,1,0,2,4,0.21088361865878116,0,8,9,1,1,0,0,12.37378429862922,1,2,0,0,0,0,3,0.009455788901403243,0.006500301392691719,0,0.07722643770020045,0.11722290117620623,4,3471.642953005722,5,6,0,0.5881991423486774,0.41089632408118654,0.4052725003256614,0.4472593961632529,1,1,0,1,0,1,1417.51442075461,2920.25281880213,2.434748152334992,1.0,0.9288830836963614,0.9262772727060118,0,0,0,0.22641388796266707,68,6,0.8468515839196243,0.27324640358522184,0.3465093167203122,0.5956092525304562,1,0.04573782407559188,0.5044274368288186,0,2,0,1,1,3267.124488521898,1,0,0,0,1
