transaction_id,event_time,user_id,event_type,source_entity,destination_entity,asset,amount_usdt,new_beneficiary_flag,high_risk_address_flag,sanctioned_address_flag,mixer_exposure,gambling_exposure,counterparty_country_risk,minutes_since_kyc,label_suspicious,fraud_confirmed,aml_suspicion_confirmed,case_disposition,sar_str_filed,label_observed_at,source_system,schema_version
TX-000017286,2026-05-15 01:28:00,U0006255,FIAT_WITHDRAW,user::U0006255,bank::00186,USDT,3962.70203463,0,0,0,0.0,0.0,0.2271293524614449,79288.0,0,0,0,cleared,0,2026-06-14 01:28:00,synthetic_event_hub,transaction_event.v1
TX-000017863,2026-05-15 01:44:00,U0004458,SPOT_TRADE,user::U0004458,user::U0004458,USDT,214.61125159,0,0,0,0.0,0.0,0.21824463294101845,87944.0,0,0,0,cleared,0,2026-06-14 01:44:00,synthetic_event_hub,transaction_event.v1
TX-000015708,2026-05-15 02:04:00,U0000191,CHAIN_WITHDRAW,user::U0000191,wallet::003508,TRY,1831.1695233,1,0,0,0.06165639615783862,0.2176574860309602,0.1353008604001288,87964.0,0,0,0,cleared,0,2026-06-14 02:04:00,synthetic_event_hub,transaction_event.v1
TX-000011155,2026-05-15 02:39:00,U0008001,FIAT_WITHDRAW,user::U0008001,bank::01655,USDT,6249.20449788,1,0,0,0.0,0.0,0.32366262859999784,20319.0,0,0,0,cleared,0,2026-06-14 02:39:00,synthetic_event_hub,transaction_event.v1
TX-000002454,2026-05-15 02:46:00,U0000734,CONVERT,user::U0000734,user::U0000734,USDT,650.31863828,0,0,0,0.0,0.0,0.014117725162853928,76486.0,0,0,0,cleared,0,2026-06-14 02:46:00,synthetic_event_hub,transaction_event.v1
TX-000003568,2026-05-15 03:03:00,U0001440,FIAT_DEPOSIT,bank::00168,user::U0001440,USDT,630.75349779,0,0,0,0.0,0.0,0.06282538830209515,79383.0,0,0,0,cleared,0,2026-06-14 03:03:00,synthetic_event_hub,transaction_event.v1
TX-000004857,2026-05-15 03:24:00,U0008237,CHAIN_DEPOSIT,wallet::004857,user::U0008237,USDT,274.47089225,0,0,0,0.005016241453706982,0.0847665153199556,0.13298036098059285,44844.0,0,0,0,cleared,0,2026-06-14 03:24:00,synthetic_event_hub,transaction_event.v1
TX-000009390,2026-05-15 03:31:00,U0003062,FIAT_DEPOSIT,bank::00890,user::U0003062,TRY,3953.52990817,0,0,0,0.0,0.0,0.396426297284049,77971.0,0,0,0,cleared,0,2026-06-14 03:31:00,synthetic_event_hub,transaction_event.v1
TX-000014138,2026-05-15 03:32:00,U0008861,FIAT_WITHDRAW,user::U0008861,bank::00838,ETH,168.73329695,1,0,0,0.0,0.0,0.19491501523737784,79412.0,0,0,0,cleared,0,2026-06-14 03:32:00,synthetic_event_hub,transaction_event.v1
TX-000015231,2026-05-15 03:43:00,U0007526,INTERNAL_TRANSFER,user::U0007526,user::U0008269,TRY,198.45514964,0,0,0,0.0,0.0,0.209019067233688,40543.0,0,0,0,cleared,0,2026-06-14 03:43:00,synthetic_event_hub,transaction_event.v1
TX-000017468,2026-05-15 03:45:00,U0007136,INTERNAL_TRANSFER,user::U0007136,user::U0001358,USDT,1761.62477761,0,0,0,0.0,0.0,0.07289899158269748,26145.0,0,0,0,cleared,0,2026-06-14 03:45:00,synthetic_event_hub,transaction_event.v1
TX-000004870,2026-05-15 03:52:00,U0002301,CHAIN_WITHDRAW,user::U0002301,wallet::004870,ETH,1940.38211061,0,0,0,0.08879820809829898,0.05204289818190187,0.19378553030693604,7432.0,0,0,0,cleared,0,2026-06-14 03:52:00,synthetic_event_hub,transaction_event.v1
TX-000007674,2026-05-15 04:05:00,U0005359,CHAIN_WITHDRAW,user::U0005359,wallet::001574,USDT,194.8190288,0,0,0,0.06601839465691046,0.05039584290713404,0.08933633011784975,30485.0,0,0,0,cleared,0,2026-06-14 04:05:00,synthetic_event_hub,transaction_event.v1
TX-000000693,2026-05-15 04:06:00,U0005366,FIAT_DEPOSIT,bank::00693,user::U0005366,USDT,1177.89549564,0,0,0,0.0,0.0,0.03443340291843507,92406.0,0,0,0,cleared,0,2026-06-14 04:06:00,synthetic_event_hub,transaction_event.v1
TX-000005219,2026-05-15 04:17:00,U0007938,FIAT_DEPOSIT,bank::00119,user::U0007938,TRY,205.3404323,0,0,0,0.0,0.0,0.06274176791422645,4577.0,0,0,0,cleared,0,2026-06-14 04:17:00,synthetic_event_hub,transaction_event.v1
TX-000011820,2026-05-15 04:28:00,U0008776,FIAT_WITHDRAW,user::U0008776,bank::00420,USDT,1110.62932212,0,0,0,0.0,0.0,0.29778597708173493,17548.0,0,0,0,cleared,0,2026-06-14 04:28:00,synthetic_event_hub,transaction_event.v1
TX-000016944,2026-05-15 04:44:00,U0002094,CHAIN_WITHDRAW,user::U0002094,wallet::004744,USDT,164.12687418,0,0,0,0.0813298763847347,0.08520267799008148,0.04780753668305692,14684.0,0,0,0,cleared,0,2026-06-14 04:44:00,synthetic_event_hub,transaction_event.v1
TX-000000441,2026-05-15 04:45:00,U0005841,CHAIN_WITHDRAW,user::U0005841,wallet::000441,TRY,806.17865039,1,0,0,0.10553937522822392,0.040822063043810905,0.12021366818656312,17565.0,0,0,0,cleared,0,2026-06-14 04:45:00,synthetic_event_hub,transaction_event.v1
TX-000015848,2026-05-15 05:12:00,U0006245,SPOT_TRADE,user::U0006245,user::U0006245,USDT,743.27988067,1,0,0,0.0,0.0,0.12629556827907854,55032.0,0,0,0,cleared,0,2026-06-14 05:12:00,synthetic_event_hub,transaction_event.v1
TX-000002251,2026-05-15 05:26:00,U0001509,FIAT_DEPOSIT,bank::00551,user::U0001509,USDT,641.73596409,0,0,0,0.0,0.0,0.022229421142314174,92486.0,0,0,0,cleared,0,2026-06-14 05:26:00,synthetic_event_hub,transaction_event.v1
TX-000003388,2026-05-15 05:52:00,U0003077,SPOT_TRADE,user::U0003077,user::U0003077,BTC,6103.56353942,0,0,0,0.0,0.0,0.10645098270933173,37792.0,0,0,0,cleared,0,2026-06-14 05:52:00,synthetic_event_hub,transaction_event.v1
TX-000003284,2026-05-15 06:11:00,U0001273,FIAT_DEPOSIT,bank::01584,user::U0001273,USDT,1016.22204811,0,0,0,0.0,0.0,0.10191530941969904,17651.0,0,0,0,cleared,0,2026-06-14 06:11:00,synthetic_event_hub,transaction_event.v1
TX-000001058,2026-05-15 06:13:00,U0007560,SPOT_TRADE,user::U0007560,user::U0007560,USDT,2439.45476929,1,0,0,0.0,0.0,0.02021926392392347,49333.0,0,0,0,cleared,0,2026-06-14 06:13:00,synthetic_event_hub,transaction_event.v1
TX-000009644,2026-05-15 06:32:00,U0004139,CHAIN_DEPOSIT,wallet::004444,user::U0004139,TRY,149.92793846,1,0,0,0.07383693717625477,0.0027442499285617174,0.29388722682852486,47912.0,0,0,0,cleared,0,2026-06-14 06:32:00,synthetic_event_hub,transaction_event.v1
TX-000011140,2026-05-15 06:34:00,U0009235,FIAT_DEPOSIT,bank::00940,user::U0009235,TRY,1904.87168081,0,0,0,0.0,0.0,0.3911982688434449,70954.0,0,0,0,cleared,0,2026-06-14 06:34:00,synthetic_event_hub,transaction_event.v1
TX-000017299,2026-05-15 06:40:00,U0008072,CHAIN_DEPOSIT,wallet::001699,user::U0008072,ETH,110.00012047,0,0,0,0.09672179834305938,0.016270706100315887,0.26782723018975774,63760.0,0,0,0,cleared,0,2026-06-14 06:40:00,synthetic_event_hub,transaction_event.v1
TX-000011711,2026-05-15 06:43:00,U0005800,FIAT_DEPOSIT,bank::01511,user::U0005800,USDT,264.01349194,0,0,0,0.0,0.0,0.08890695615801573,63763.0,0,0,0,cleared,0,2026-06-14 06:43:00,synthetic_event_hub,transaction_event.v1
TX-000002257,2026-05-15 07:09:00,U0002899,FIAT_DEPOSIT,bank::00557,user::U0002899,USDT,5608.84420519,0,0,0,0.0,0.0,0.14427629051294108,16269.0,0,0,0,cleared,0,2026-06-14 07:09:00,synthetic_event_hub,transaction_event.v1
TX-000016346,2026-05-15 08:27:00,U0005025,CHAIN_WITHDRAW,user::U0005025,wallet::004146,BTC,1733.05675637,0,0,0,0.14219664429718892,0.03501871926467377,0.10599958137104913,50907.0,0,0,0,cleared,0,2026-06-14 08:27:00,synthetic_event_hub,transaction_event.v1
TX-000016933,2026-05-15 08:35:00,U0007249,SPOT_TRADE,user::U0007249,user::U0007249,USDT,1919.32891893,0,0,0,0.0,0.0,0.29958209779628325,20675.0,0,0,0,cleared,0,2026-06-14 08:35:00,synthetic_event_hub,transaction_event.v1
TX-000008144,2026-05-15 08:50:00,U0000842,CHAIN_WITHDRAW,user::U0000842,wallet::002044,TRY,14975.17144377,1,0,0,0.0024649239421226914,0.04571741231641239,0.12946846688413874,26450.0,0,0,0,cleared,0,2026-06-14 08:50:00,synthetic_event_hub,transaction_event.v1
TX-000003630,2026-05-15 08:51:00,U0000715,SPOT_TRADE,user::U0000715,user::U0000715,USDT,269.15890925,0,0,0,0.0,0.0,0.09667554621747433,12051.0,0,0,0,cleared,0,2026-06-14 08:51:00,synthetic_event_hub,transaction_event.v1
TX-000011003,2026-05-15 08:52:00,U0007250,CHAIN_WITHDRAW,user::U0007250,wallet::004903,USDT,924.15271949,0,0,0,0.011142795017543764,0.006593166161824921,0.012974577778931639,72532.0,0,0,0,cleared,0,2026-06-14 08:52:00,synthetic_event_hub,transaction_event.v1
TX-000009525,2026-05-15 09:12:00,U0000813,CHAIN_WITHDRAW,user::U0000813,wallet::003425,USDT,1238.07301882,1,0,0,0.05311536681522198,0.007372986748701966,0.08534355005472295,27912.0,0,0,0,cleared,0,2026-06-14 09:12:00,synthetic_event_hub,transaction_event.v1
TX-000001072,2026-05-15 09:19:00,U0006852,FIAT_DEPOSIT,bank::01072,user::U0006852,USDT,465.64319969,0,0,0,0.0,0.0,0.09912010867718904,35119.0,0,0,0,cleared,0,2026-06-14 09:19:00,synthetic_event_hub,transaction_event.v1
TX-000011706,2026-05-15 09:40:00,U0008130,FIAT_WITHDRAW,user::U0008130,bank::00306,TRY,165.79325758,1,0,0,0.0,0.0,0.13712709948735882,66820.0,0,0,0,cleared,0,2026-06-14 09:40:00,synthetic_event_hub,transaction_event.v1
TX-000004078,2026-05-15 10:01:00,U0007943,FIAT_DEPOSIT,bank::00678,user::U0007943,USDT,425.49051019,0,0,0,0.0,0.0,0.029542736455995262,92761.0,0,0,0,cleared,0,2026-06-14 10:01:00,synthetic_event_hub,transaction_event.v1
TX-000004426,2026-05-15 10:24:00,U0002219,CHAIN_DEPOSIT,wallet::004426,user::U0002219,TRY,272.51181122,0,0,0,0.05107630002409033,0.003832663116996178,0.08190075617158224,79824.0,0,0,0,cleared,0,2026-06-14 10:24:00,synthetic_event_hub,transaction_event.v1
TX-000001346,2026-05-15 10:49:00,U0005278,CONVERT,user::U0005278,user::U0005278,USDT,494.31353616,0,0,0,0.0,0.0,0.14092687973815404,46729.0,0,0,0,cleared,0,2026-06-14 10:49:00,synthetic_event_hub,transaction_event.v1
TX-000014872,2026-05-15 10:58:00,U0003010,FIAT_DEPOSIT,bank::01272,user::U0003010,USDT,1449.03163915,0,0,0,0.0,0.0,0.3527322347611782,35218.0,0,0,0,cleared,0,2026-06-14 10:58:00,synthetic_event_hub,transaction_event.v1
TX-000010696,2026-05-15 11:01:00,U0000648,CHAIN_DEPOSIT,wallet::000296,user::U0000648,USDT,552.21132719,0,0,0,0.0662374510507179,0.024606575521367125,0.3704203239194724,48181.0,0,0,0,cleared,0,2026-06-14 11:01:00,synthetic_event_hub,transaction_event.v1
TX-000009922,2026-05-15 11:16:00,U0001731,CHAIN_WITHDRAW,user::U0001731,wallet::003822,USDT,68.44403069,0,0,0,0.03315838598342722,0.026542727237429176,0.21629685688387704,30916.0,0,0,0,cleared,0,2026-06-14 11:16:00,synthetic_event_hub,transaction_event.v1
TX-000003748,2026-05-15 12:04:00,U0001037,FIAT_DEPOSIT,bank::00348,user::U0001037,TRY,190.17044236,0,0,0,0.0,0.0,0.23626043717270315,91444.0,0,0,0,cleared,0,2026-06-14 12:04:00,synthetic_event_hub,transaction_event.v1
TX-000009938,2026-05-15 12:28:00,U0006294,CONVERT,user::U0006294,user::U0006294,USDT,521.99068175,0,0,0,0.0,0.0,0.14432627791890226,19468.0,0,0,0,cleared,0,2026-06-14 12:28:00,synthetic_event_hub,transaction_event.v1
TX-000000530,2026-05-15 12:56:00,U0006863,CHAIN_WITHDRAW,user::U0006863,wallet::000530,USDT,434.50220676,0,0,0,0.003004467606623182,0.004140240672776611,0.08994013705339719,43976.0,0,0,0,cleared,0,2026-06-14 12:56:00,synthetic_event_hub,transaction_event.v1
TX-000006052,2026-05-15 13:00:00,U0003662,FIAT_DEPOSIT,bank::00952,user::U0003662,BTC,753.32290955,0,0,0,0.0,0.0,0.35327040634077117,82860.0,0,0,0,cleared,0,2026-06-14 13:00:00,synthetic_event_hub,transaction_event.v1
TX-000003545,2026-05-15 14:54:00,U0009764,FIAT_DEPOSIT,bank::00145,user::U0009764,TRY,1069.74523399,0,0,0,0.0,0.0,0.04371402731931499,25374.0,0,0,0,cleared,0,2026-06-14 14:54:00,synthetic_event_hub,transaction_event.v1
TX-000010425,2026-05-15 15:14:00,U0001806,FIAT_DEPOSIT,bank::00225,user::U0001806,USDT,589.12372116,0,0,0,0.0,0.0,0.19755914335397773,26834.0,0,0,0,cleared,0,2026-06-14 15:14:00,synthetic_event_hub,transaction_event.v1
TX-000016854,2026-05-15 15:40:00,U0001086,FIAT_DEPOSIT,bank::01554,user::U0001086,USDT,1561.88806481,0,0,0,0.0,0.0,0.12642141896773174,6700.0,0,0,0,cleared,0,2026-06-14 15:40:00,synthetic_event_hub,transaction_event.v1
TX-000009314,2026-05-15 15:59:00,U0009987,SPOT_TRADE,user::U0009987,user::U0009987,TRY,2031.21681026,0,0,0,0.0,0.0,0.03421942513773295,61439.0,0,0,0,cleared,0,2026-06-14 15:59:00,synthetic_event_hub,transaction_event.v1
TX-000009890,2026-05-15 16:29:00,U0001217,INTERNAL_TRANSFER,user::U0001217,user::U0006715,USDT,942.99916937,0,0,0,0.0,0.0,0.07693100535863794,12509.0,0,0,0,cleared,0,2026-06-14 16:29:00,synthetic_event_hub,transaction_event.v1
TX-000014016,2026-05-15 16:45:00,U0001433,FIAT_DEPOSIT,bank::00416,user::U0001433,USDT,221.00700653,0,0,0,0.0,0.0,0.05712693574993156,31245.0,0,0,0,cleared,0,2026-06-14 16:45:00,synthetic_event_hub,transaction_event.v1
TX-000013922,2026-05-15 16:48:00,U0004021,FIAT_WITHDRAW,user::U0004021,bank::00622,TRY,459.20915483,0,0,0,0.0,0.0,0.05409244843518024,28368.0,0,0,0,cleared,0,2026-06-14 16:48:00,synthetic_event_hub,transaction_event.v1
TX-000004482,2026-05-15 17:01:00,U0000850,FIAT_WITHDRAW,user::U0000850,bank::00682,USDT,1701.39066122,0,0,0,0.0,0.0,0.09313382750159391,39901.0,0,0,0,cleared,0,2026-06-14 17:01:00,synthetic_event_hub,transaction_event.v1
TX-000004378,2026-05-15 17:08:00,U0008098,CHAIN_DEPOSIT,wallet::004378,user::U0008098,TRY,743.01090914,0,0,0,0.024554206110235424,0.0008731262276399841,0.07806052665761744,84548.0,0,0,0,cleared,0,2026-06-14 17:08:00,synthetic_event_hub,transaction_event.v1
TX-000004178,2026-05-15 17:19:00,U0003342,FIAT_WITHDRAW,user::U0003342,bank::00378,USDT,2183.3828867,0,0,0,0.0,0.0,0.16726612616947228,5359.0,0,0,0,cleared,0,2026-06-14 17:19:00,synthetic_event_hub,transaction_event.v1
TX-000011164,2026-05-15 17:23:00,U0004458,INTERNAL_TRANSFER,user::U0004458,user::U0009826,USDT,678.83278774,0,0,0,0.0,0.0,0.07982402650619097,88883.0,0,0,0,cleared,0,2026-06-14 17:23:00,synthetic_event_hub,transaction_event.v1
TX-000016362,2026-05-15 17:25:00,U0002363,CHAIN_WITHDRAW,user::U0002363,wallet::004162,USDT,398.94979888,1,0,0,0.005893711101347121,0.030599551160964147,0.03393665649031948,93205.0,0,0,0,cleared,0,2026-06-14 17:25:00,synthetic_event_hub,transaction_event.v1
TX-000002767,2026-05-15 18:25:00,U0005337,SPOT_TRADE,user::U0005337,user::U0005337,USDT,764.06512095,0,0,0,0.0,0.0,0.20883140126060973,22705.0,0,0,0,cleared,0,2026-06-14 18:25:00,synthetic_event_hub,transaction_event.v1
TX-000005744,2026-05-15 18:57:00,U0009252,FIAT_DEPOSIT,bank::00644,user::U0009252,TRY,922.35672623,0,0,0,0.0,0.0,0.21534053784748505,52977.0,0,0,0,cleared,0,2026-06-14 18:57:00,synthetic_event_hub,transaction_event.v1
TX-000005988,2026-05-15 19:04:00,U0006578,SPOT_TRADE,user::U0006578,user::U0006578,TRY,923.02865621,0,0,0,0.0,0.0,0.2571566583568248,5464.0,0,0,0,cleared,0,2026-06-14 19:04:00,synthetic_event_hub,transaction_event.v1
TX-000007514,2026-05-15 19:25:00,U0009625,CHAIN_WITHDRAW,user::U0009625,wallet::001414,USDT,289.63933138,1,0,0,0.05601986712961311,0.02498950197620881,0.1040983451172311,54445.0,0,0,0,cleared,0,2026-06-14 19:25:00,synthetic_event_hub,transaction_event.v1
TX-000010404,2026-05-15 19:34:00,U0004505,INTERNAL_TRANSFER,user::U0004505,user::U0006009,TRY,1149.93478788,0,0,0,0.0,0.0,0.048497634712788215,6934.0,0,0,0,cleared,0,2026-06-14 19:34:00,synthetic_event_hub,transaction_event.v1
TX-000015697,2026-05-15 20:16:00,U0000319,CONVERT,user::U0000319,user::U0000319,USDT,7110.27462525,0,0,0,0.0,0.0,0.2134689425892256,30016.0,0,0,0,cleared,0,2026-06-14 20:16:00,synthetic_event_hub,transaction_event.v1
TX-000002120,2026-05-15 20:46:00,U0002539,CHAIN_WITHDRAW,user::U0002539,wallet::002120,USDT,372.17513048,0,0,0,0.0068448914634355144,0.07771329960211253,0.07606378935582182,50206.0,0,0,0,cleared,0,2026-06-14 20:46:00,synthetic_event_hub,transaction_event.v1
TX-000005317,2026-05-15 21:03:00,U0008550,FIAT_DEPOSIT,bank::00217,user::U0008550,USDT,2613.76278483,0,0,0,0.0,0.0,0.06982551680769952,22863.0,0,0,0,cleared,0,2026-06-14 21:03:00,synthetic_event_hub,transaction_event.v1
TX-000009366,2026-05-15 21:03:00,U0002854,FIAT_DEPOSIT,bank::00866,user::U0002854,USDT,1795.09523613,0,0,0,0.0,0.0,0.031262306438154024,87663.0,0,0,0,cleared,0,2026-06-14 21:03:00,synthetic_event_hub,transaction_event.v1
TX-000007377,2026-05-15 21:12:00,U0002292,CHAIN_WITHDRAW,user::U0002292,wallet::001277,USDT,99.94189988,0,0,0,0.009798201035995336,0.08446486302260328,0.36768368791539185,31512.0,0,0,0,cleared,0,2026-06-14 21:12:00,synthetic_event_hub,transaction_event.v1
TX-000000884,2026-05-15 21:25:00,U0005355,CHAIN_WITHDRAW,user::U0005355,wallet::000884,USDT,1584.24136777,0,0,0,0.010755921455126508,0.02213884581532424,0.22885959551495658,20005.0,0,0,0,cleared,0,2026-06-14 21:25:00,synthetic_event_hub,transaction_event.v1
TX-000015881,2026-05-15 21:28:00,U0009738,SPOT_TRADE,user::U0009738,user::U0009738,USDT,2877.01328679,0,0,0,0.0,0.0,0.12294937880070736,81928.0,0,0,0,cleared,0,2026-06-14 21:28:00,synthetic_event_hub,transaction_event.v1
TX-000006391,2026-05-15 22:12:00,U0001942,CHAIN_DEPOSIT,wallet::001191,user::U0001942,USDT,290.43113237,1,0,0,0.009309644530405654,0.006314872335780711,0.3254796367147846,93492.0,0,0,0,cleared,0,2026-06-14 22:12:00,synthetic_event_hub,transaction_event.v1
TX-000000690,2026-05-15 22:24:00,U0008635,SPOT_TRADE,user::U0008635,user::U0008635,TRY,282.05250075,0,0,0,0.0,0.0,0.1299951095673675,66144.0,0,0,0,cleared,0,2026-06-14 22:24:00,synthetic_event_hub,transaction_event.v1
TX-000017204,2026-05-15 22:45:00,U0004946,FIAT_WITHDRAW,user::U0004946,bank::00104,BTC,1119.86173673,1,0,0,0.0,0.0,0.06541638657027797,90645.0,0,0,0,cleared,0,2026-06-14 22:45:00,synthetic_event_hub,transaction_event.v1
TX-000010720,2026-05-15 23:11:00,U0008776,CHAIN_WITHDRAW,user::U0008776,wallet::004620,TRY,1381.61350372,0,0,0,0.007208391832197658,0.005991145455570308,0.11578327676866877,18671.0,0,0,0,cleared,0,2026-06-14 23:11:00,synthetic_event_hub,transaction_event.v1
TX-000013698,2026-05-15 23:16:00,U0001372,CONVERT,user::U0001372,user::U0001372,TRY,270.12242937,0,0,0,0.0,0.0,0.045666709117217305,83476.0,0,0,0,cleared,0,2026-06-14 23:16:00,synthetic_event_hub,transaction_event.v1
TX-000012993,2026-05-15 23:23:00,U0005922,CHAIN_DEPOSIT,wallet::002593,user::U0005922,USDT,4145.44526061,0,0,0,0.026239820547320096,0.0011762630929649884,0.1427441511209746,28763.0,0,0,0,cleared,0,2026-06-14 23:23:00,synthetic_event_hub,transaction_event.v1
TX-000000743,2026-05-15 23:26:00,U0005818,CHAIN_DEPOSIT,wallet::000743,user::U0005818,TRY,564.19213824,0,0,0,0.0010026466815982406,0.02801590084483882,0.11453880046935748,11486.0,0,0,0,cleared,0,2026-06-14 23:26:00,synthetic_event_hub,transaction_event.v1
TX-000014672,2026-05-15 23:27:00,U0004763,SPOT_TRADE,user::U0004763,user::U0004763,USDT,1278.98168468,0,0,0,0.0,0.0,0.026854715767063043,92127.0,0,0,0,cleared,0,2026-06-14 23:27:00,synthetic_event_hub,transaction_event.v1
TX-000001871,2026-05-15 23:31:00,U0001188,SPOT_TRADE,user::U0001188,user::U0001188,BTC,3474.2077272,0,0,0,0.0,0.0,0.023434663241574182,73411.0,0,0,0,cleared,0,2026-06-14 23:31:00,synthetic_event_hub,transaction_event.v1
TX-000003957,2026-05-16 00:26:00,U0005167,INTERNAL_TRANSFER,user::U0005167,user::U0000139,TRY,1318.8364781,0,0,0,0.0,0.0,0.31300368147418045,12986.0,0,0,0,cleared,0,2026-06-15 00:26:00,synthetic_event_hub,transaction_event.v1
TX-000015862,2026-05-16 00:35:00,U0000419,CONVERT,user::U0000419,user::U0000419,TRY,408.73940908,0,0,0,0.0,0.0,0.18442591127269395,25955.0,0,0,0,cleared,0,2026-06-15 00:35:00,synthetic_event_hub,transaction_event.v1
TX-000003349,2026-05-16 00:38:00,U0005666,SPOT_TRADE,user::U0005666,user::U0005666,TRY,5818.43475786,0,0,0,0.0,0.0,0.11673515748007882,70598.0,0,0,0,cleared,0,2026-06-15 00:38:00,synthetic_event_hub,transaction_event.v1
TX-000001671,2026-05-16 00:46:00,U0006078,CHAIN_WITHDRAW,user::U0006078,wallet::001671,USDT,1896.90417154,0,0,0,0.029974569148821573,0.21887239207983497,0.07642768596952657,25966.0,0,0,0,cleared,0,2026-06-15 00:46:00,synthetic_event_hub,transaction_event.v1
TX-000010176,2026-05-16 00:47:00,U0005562,CONVERT,user::U0005562,user::U0005562,ETH,11567.72665635,0,0,0,0.0,0.0,0.3384481467813142,46127.0,0,0,0,cleared,0,2026-06-15 00:47:00,synthetic_event_hub,transaction_event.v1
TX-000005585,2026-05-16 01:34:00,U0002006,CHAIN_WITHDRAW,user::U0002006,wallet::005585,BTC,550.1572677,0,1,0,0.03338756424638759,0.08869937860319198,0.21814564929844263,14494.0,0,0,0,cleared,0,2026-06-15 01:34:00,synthetic_event_hub,transaction_event.v1
TX-000003566,2026-05-16 01:40:00,U0003035,SPOT_TRADE,user::U0003035,user::U0003035,USDT,189.08442497,0,0,0,0.0,0.0,0.04761196317882102,64900.0,0,0,0,cleared,0,2026-06-15 01:40:00,synthetic_event_hub,transaction_event.v1
TX-000015936,2026-05-16 01:45:00,U0000504,FIAT_DEPOSIT,bank::00636,user::U0000504,TRY,2268.71749981,0,0,0,0.0,0.0,0.20216910531648577,70665.0,0,0,0,cleared,0,2026-06-15 01:45:00,synthetic_event_hub,transaction_event.v1
TX-000003044,2026-05-16 02:22:00,U0005072,FIAT_DEPOSIT,bank::01344,user::U0005072,USDT,7650.55844471,0,0,0,0.0,0.0,0.17727465770671424,54862.0,0,0,0,cleared,0,2026-06-15 02:22:00,synthetic_event_hub,transaction_event.v1
TX-000014538,2026-05-16 02:29:00,U0006812,SPOT_TRADE,user::U0006812,user::U0006812,USDT,895.88551902,0,0,0,0.0,0.0,0.06743161592066116,87989.0,0,0,0,cleared,0,2026-06-15 02:29:00,synthetic_event_hub,transaction_event.v1
TX-000005230,2026-05-16 03:01:00,U0000690,SPOT_TRADE,user::U0000690,user::U0000690,TRY,134.72121394,0,0,0,0.0,0.0,0.1253182163407304,54901.0,0,0,0,cleared,0,2026-06-15 03:01:00,synthetic_event_hub,transaction_event.v1
TX-000012214,2026-05-16 03:05:00,U0001697,CONVERT,user::U0001697,user::U0001697,USDT,1526.21799853,0,0,0,0.0,0.0,0.09449078714006778,90905.0,0,0,0,cleared,0,2026-06-15 03:05:00,synthetic_event_hub,transaction_event.v1
TX-000010299,2026-05-16 03:11:00,U0009593,FIAT_DEPOSIT,bank::00099,user::U0009593,TRY,1604.77185286,0,0,0,0.0,0.0,0.12019881769550661,28991.0,0,0,0,cleared,0,2026-06-15 03:11:00,synthetic_event_hub,transaction_event.v1
TX-000009774,2026-05-16 03:43:00,U0005155,FIAT_DEPOSIT,bank::01274,user::U0005155,USDT,292.3881183,0,0,0,0.0,0.0,0.08575461219000265,83743.0,0,0,0,cleared,0,2026-06-15 03:43:00,synthetic_event_hub,transaction_event.v1
TX-000000890,2026-05-16 04:06:00,U0002240,FIAT_DEPOSIT,bank::00890,user::U0002240,ETH,254.02552536,0,0,0,0.0,0.0,0.06347169538910472,59286.0,0,0,0,cleared,0,2026-06-15 04:06:00,synthetic_event_hub,transaction_event.v1
TX-000012969,2026-05-16 04:11:00,U0003473,CHAIN_DEPOSIT,wallet::002569,user::U0003473,BTC,215.92149757,0,0,0,0.01955664116892858,0.006190304303809424,0.0830481790103235,31931.0,0,0,0,cleared,0,2026-06-15 04:11:00,synthetic_event_hub,transaction_event.v1
TX-000005271,2026-05-16 04:18:00,U0006538,FIAT_DEPOSIT,bank::00171,user::U0006538,TRY,691.90746228,0,0,0,0.0,0.0,0.13279905763025016,6018.0,0,0,0,cleared,0,2026-06-15 04:18:00,synthetic_event_hub,transaction_event.v1
TX-000003165,2026-05-16 04:32:00,U0000831,FIAT_WITHDRAW,user::U0000831,bank::01265,ETH,1679.5920297,0,0,0,0.0,0.0,0.025695139286789282,39152.0,0,0,0,cleared,0,2026-06-15 04:32:00,synthetic_event_hub,transaction_event.v1
TX-000002326,2026-05-16 04:50:00,U0007470,CONVERT,user::U0007470,user::U0007470,TRY,1416.23115253,0,0,0,0.0,0.0,0.16601938353132195,89570.0,0,0,0,cleared,0,2026-06-15 04:50:00,synthetic_event_hub,transaction_event.v1
TX-000016203,2026-05-16 04:51:00,U0003983,CHAIN_DEPOSIT,wallet::000603,user::U0003983,USDT,296.41434936,1,0,0,0.001997988769321748,0.04336089726961455,0.029332240788563328,83811.0,0,0,0,cleared,0,2026-06-15 04:51:00,synthetic_event_hub,transaction_event.v1
TX-000017990,2026-05-16 05:23:00,U0007560,FIAT_WITHDRAW,user::U0007560,bank::00890,TRY,705.03503889,1,0,0,0.0,0.0,0.07544691065553573,50723.0,0,0,0,cleared,0,2026-06-15 05:23:00,synthetic_event_hub,transaction_event.v1
TX-000015416,2026-05-16 05:28:00,U0001642,CHAIN_DEPOSIT,wallet::005016,user::U0001642,USDT,856.76620264,0,0,0,0.0789901774675603,0.019363714578333028,0.10576405389629716,57928.0,0,0,0,cleared,0,2026-06-15 05:28:00,synthetic_event_hub,transaction_event.v1
