user_id,onboarding_score,dynamic_t1_score,combined_score,automatic_tier,final_tier,risk_source,recommended_actions,str_details_visible
U0001956,0.217445,0.241281,0.23127,L2,L2,automatic_t1,MONITOR,False
U0003896,0.153017,0.287901,0.23125,L2,L2,automatic_t1,MONITOR,False
U0007092,0.176043,0.271166,0.231214,L2,L2,automatic_t1,MONITOR,False
U0004232,0.299694,0.181582,0.231189,L2,L2,automatic_t1,MONITOR,False
U0006534,0.224247,0.236204,0.231182,L2,L2,automatic_t1,MONITOR,False
U0003020,0.193754,0.258276,0.231177,L2,L2,automatic_t1,MONITOR,False
U0002923,0.217669,0.240957,0.231176,L2,L2,automatic_t1,MONITOR,False
U0006515,0.226383,0.234617,0.231158,L2,L2,automatic_t1,MONITOR,False
U0006644,0.139872,0.297259,0.231157,L2,L2,automatic_t1,MONITOR,False
U0008302,0.19181,0.259608,0.231133,L2,L2,automatic_t1,MONITOR,False
U0009703,0.147355,0.291768,0.231114,L2,L2,automatic_t1,MONITOR,False
U0006569,0.213757,0.24368,0.231113,L2,L2,automatic_t1,MONITOR,False
U0008404,0.214807,0.2429,0.231101,L2,L2,automatic_t1,MONITOR,False
U0007564,0.101519,0.324931,0.231098,L2,L2,automatic_t1,MONITOR,False
U0009891,0.090732,0.33274,0.231097,L2,L2,automatic_t1,MONITOR,False
U0007754,0.177281,0.270009,0.231063,L2,L2,automatic_t1,MONITOR,False
U0007845,0.223171,0.236772,0.23106,L2,L2,automatic_t1,MONITOR,False
U0000594,0.243443,0.222049,0.231034,L2,L2,automatic_t1,MONITOR,False
U0000364,0.288853,0.189157,0.23103,L2,L2,automatic_t1,MONITOR,False
U0006536,0.119456,0.311825,0.23103,L2,L2,automatic_t1,MONITOR,False
U0007231,0.238761,0.22541,0.231018,L2,L2,automatic_t1,MONITOR,False
U0001790,0.14269,0.294966,0.23101,L2,L2,automatic_t1,MONITOR,False
U0007948,0.209957,0.246234,0.230997,L2,L2,automatic_t1,MONITOR,False
U0007888,0.167914,0.276664,0.230989,L2,L2,automatic_t1,MONITOR,False
U0001477,0.233664,0.229,0.230959,L2,L2,automatic_t1,MONITOR,False
U0006767,0.169907,0.275158,0.230953,L2,L2,automatic_t1,MONITOR,False
U0005617,0.179189,0.268367,0.230912,L2,L2,automatic_t1,MONITOR,False
U0008434,0.160303,0.282037,0.230909,L2,L2,automatic_t1,MONITOR,False
U0004269,0.208728,0.246963,0.230904,L2,L2,automatic_t1,MONITOR,False
U0005104,0.260701,0.2093,0.230889,L2,L2,automatic_t1,MONITOR,False
U0007111,0.102266,0.324012,0.230878,L2,L2,automatic_t1,MONITOR,False
U0009843,0.179514,0.268052,0.230866,L2,L2,automatic_t1,MONITOR,False
U0004724,0.163521,0.279611,0.230853,L2,L2,automatic_t1,MONITOR,False
U0007221,0.260138,0.209624,0.23084,L2,L2,automatic_t1,MONITOR,False
U0002151,0.161483,0.281061,0.230838,L2,L2,automatic_t1,MONITOR,False
U0001555,0.258027,0.211108,0.230814,L2,L2,automatic_t1,MONITOR,False
U0003697,0.163184,0.279782,0.230811,L2,L2,automatic_t1,MONITOR,False
U0001762,0.171779,0.273545,0.230803,L2,L2,automatic_t1,MONITOR,False
U0007426,0.248785,0.217781,0.230803,L2,L2,automatic_t1,MONITOR,False
U0004197,0.176987,0.269678,0.230748,L2,L2,automatic_t1,MONITOR,False
U0000618,0.102891,0.323224,0.230684,L2,L2,automatic_t1,MONITOR,False
U0004374,0.123731,0.308121,0.230677,L2,L2,automatic_t1,MONITOR,False
U0001923,0.234072,0.228193,0.230663,L2,L2,automatic_t1,MONITOR,False
U0004739,0.14694,0.291252,0.230641,L2,L2,automatic_t1,MONITOR,False
U0003505,0.203585,0.250207,0.230626,L2,L2,automatic_t1,MONITOR,False
U0008217,0.21827,0.23957,0.230624,L2,L2,automatic_t1,MONITOR,False
U0002523,0.230415,0.230742,0.230605,L2,L2,automatic_t1,MONITOR,False
U0002205,0.152043,0.287483,0.230598,L2,L2,automatic_t1,MONITOR,False
U0008229,0.152019,0.287493,0.230594,L2,L2,automatic_t1,MONITOR,False
U0001208,0.239837,0.223885,0.230584,L2,L2,automatic_t1,MONITOR,False
U0007443,0.177775,0.268824,0.230584,L2,L2,automatic_t1,MONITOR,False
U0004034,0.249919,0.216473,0.23052,L2,L2,automatic_t1,MONITOR,False
U0000397,0.156173,0.28433,0.230504,L2,L2,automatic_t1,MONITOR,False
U0002025,0.243016,0.221385,0.23047,L2,L2,automatic_t1,MONITOR,False
U0002561,0.174774,0.270795,0.230466,L2,L2,automatic_t1,MONITOR,False
U0008175,0.184523,0.263693,0.230442,L2,L2,automatic_t1,MONITOR,False
U0006873,0.16684,0.276439,0.230407,L2,L2,automatic_t1,MONITOR,False
U0007293,0.204018,0.249513,0.230405,L2,L2,automatic_t1,MONITOR,False
U0004295,0.216096,0.240749,0.230395,L2,L2,automatic_t1,MONITOR,False
U0003334,0.199646,0.252638,0.230382,L2,L2,automatic_t1,MONITOR,False
U0002225,0.133377,0.300572,0.23035,L2,L2,automatic_t1,MONITOR,False
U0004221,0.246909,0.218331,0.230334,L2,L2,automatic_t1,MONITOR,False
U0007507,0.204238,0.249181,0.230305,L2,L2,automatic_t1,MONITOR,False
U0004371,0.193985,0.25658,0.23029,L2,L2,automatic_t1,MONITOR,False
U0006490,0.240687,0.222723,0.230268,L2,L2,automatic_t1,MONITOR,False
U0008549,0.192567,0.257568,0.230268,L2,L2,automatic_t1,MONITOR,False
U0008160,0.19316,0.257129,0.230262,L2,L2,automatic_t1,MONITOR,False
U0003176,0.127219,0.304856,0.230249,L2,L2,automatic_t1,MONITOR,False
U0007647,0.067931,0.347685,0.230188,L2,L2,automatic_t1,MONITOR,False
U0005530,0.122397,0.308229,0.230179,L2,L2,automatic_t1,MONITOR,False
U0001033,0.205029,0.248375,0.23017,L2,L2,automatic_t1,MONITOR,False
U0006594,0.174395,0.270533,0.230155,L2,L2,automatic_t1,MONITOR,False
U0006410,0.148161,0.28952,0.230149,L2,L2,automatic_t1,MONITOR,False
U0001452,0.247242,0.217751,0.230137,L2,L2,automatic_t1,MONITOR,False
U0002109,0.230533,0.229842,0.230133,L2,L2,automatic_t1,MONITOR,False
U0000278,0.210306,0.244479,0.230126,L2,L2,automatic_t1,MONITOR,False
U0009736,0.190213,0.259013,0.230117,L2,L2,automatic_t1,MONITOR,False
U0001468,0.13898,0.296062,0.230088,L2,L2,automatic_t1,MONITOR,False
U0009374,0.209283,0.245123,0.23007,L2,L2,automatic_t1,MONITOR,False
U0009000,0.209704,0.244753,0.230033,L2,L2,automatic_t1,MONITOR,False
U0000853,0.095355,0.327511,0.230005,L2,L2,automatic_t1,MONITOR,False
U0002235,0.233028,0.227769,0.229978,L2,L2,automatic_t1,MONITOR,False
U0008822,0.186446,0.261475,0.229963,L2,L2,automatic_t1,MONITOR,False
U0002454,0.208437,0.245519,0.229945,L2,L2,automatic_t1,MONITOR,False
U0005238,0.298747,0.180123,0.229945,L2,L2,automatic_t1,MONITOR,False
U0004588,0.26629,0.203617,0.22994,L2,L2,automatic_t1,MONITOR,False
U0003386,0.211459,0.243317,0.229937,L2,L2,automatic_t1,MONITOR,False
U0003695,0.285098,0.189958,0.229917,L2,L2,automatic_t1,MONITOR,False
U0009258,0.199951,0.251604,0.22991,L2,L2,automatic_t1,MONITOR,False
U0009220,0.121111,0.30868,0.229901,L2,L2,automatic_t1,MONITOR,False
U0006906,0.144651,0.291611,0.229888,L2,L2,automatic_t1,MONITOR,False
U0005955,0.174023,0.270308,0.229868,L2,L2,automatic_t1,MONITOR,False
U0008103,0.128675,0.303134,0.229861,L2,L2,automatic_t1,MONITOR,False
U0003533,0.315291,0.167934,0.229824,L2,L2,automatic_t1,MONITOR,False
U0002148,0.145223,0.291079,0.22982,L2,L2,automatic_t1,MONITOR,False
U0003094,0.092532,0.329224,0.229813,L2,L2,automatic_t1,MONITOR,False
U0003173,0.190186,0.258508,0.229813,L2,L2,automatic_t1,MONITOR,False
U0002899,0.187837,0.260204,0.22981,L2,L2,automatic_t1,MONITOR,False
U0006667,0.27611,0.196254,0.229793,L2,L2,automatic_t1,MONITOR,False
U0000142,0.185682,0.261615,0.229724,L2,L2,automatic_t1,MONITOR,False
U0006657,0.199637,0.251506,0.229721,L2,L2,automatic_t1,MONITOR,False
U0005450,0.137463,0.296526,0.229719,L2,L2,automatic_t1,MONITOR,False
U0008671,0.083079,0.335907,0.229719,L2,L2,automatic_t1,MONITOR,False
U0003074,0.131296,0.300936,0.229687,L2,L2,automatic_t1,MONITOR,False
U0005380,0.177615,0.267365,0.22967,L2,L2,automatic_t1,MONITOR,False
U0006760,0.125018,0.30539,0.229633,L2,L2,automatic_t1,MONITOR,False
U0002522,0.150062,0.287237,0.229624,L2,L2,automatic_t1,MONITOR,False
U0004337,0.239114,0.222706,0.229598,L2,L2,automatic_t1,MONITOR,False
U0007146,0.179139,0.266119,0.229588,L2,L2,automatic_t1,MONITOR,False
U0003556,0.196072,0.253809,0.22956,L2,L2,automatic_t1,MONITOR,False
U0008403,0.170608,0.272223,0.229545,L2,L2,automatic_t1,MONITOR,False
U0000812,0.208086,0.245043,0.229521,L2,L2,automatic_t1,MONITOR,False
U0001327,0.175532,0.268616,0.229521,L2,L2,automatic_t1,MONITOR,False
U0009742,0.222012,0.234934,0.229507,L2,L2,automatic_t1,MONITOR,False
U0009563,0.195189,0.254314,0.229482,L2,L2,automatic_t1,MONITOR,False
U0008942,0.26668,0.202526,0.229471,L2,L2,automatic_t1,MONITOR,False
U0007340,0.236227,0.224566,0.229464,L2,L2,automatic_t1,MONITOR,False
U0003654,0.182933,0.263097,0.229428,L2,L2,automatic_t1,MONITOR,False
U0003729,0.143431,0.291606,0.229373,L2,L2,automatic_t1,MONITOR,False
U0006382,0.192836,0.255828,0.229372,L2,L2,automatic_t1,MONITOR,False
U0002811,0.241117,0.220841,0.229357,L2,L2,automatic_t1,MONITOR,False
U0003701,0.116934,0.310758,0.229352,L2,L2,automatic_t1,MONITOR,False
U0004289,0.223926,0.233243,0.22933,L2,L2,automatic_t1,MONITOR,False
U0009673,0.252638,0.212363,0.229279,L2,L2,automatic_t1,MONITOR,False
U0009683,0.218961,0.236747,0.229277,L2,L2,automatic_t1,MONITOR,False
U0002113,0.150229,0.286451,0.229238,L2,L2,automatic_t1,MONITOR,False
U0004715,0.1585,0.280405,0.229205,L2,L2,automatic_t1,MONITOR,False
U0005124,0.164903,0.27568,0.229154,L2,L2,automatic_t1,MONITOR,False
U0001463,0.171842,0.270648,0.22915,L2,L2,automatic_t1,MONITOR,False
U0008057,0.301252,0.17693,0.229145,L2,L2,automatic_t1,MONITOR,False
U0008748,0.173328,0.269519,0.229119,L2,L2,automatic_t1,MONITOR,False
U0002611,0.236813,0.223532,0.22911,L2,L2,automatic_t1,MONITOR,False
U0005768,0.178605,0.265649,0.22909,L2,L2,automatic_t1,MONITOR,False
U0008709,0.139503,0.293951,0.229083,L2,L2,automatic_t1,MONITOR,False
U0004250,0.168375,0.27297,0.22904,L2,L2,automatic_t1,MONITOR,False
U0000887,0.181621,0.263375,0.229038,L2,L2,automatic_t1,MONITOR,False
U0000642,0.247716,0.215471,0.229014,L2,L2,automatic_t1,MONITOR,False
U0008023,0.206668,0.245196,0.229014,L2,L2,automatic_t1,MONITOR,False
U0009615,0.199875,0.250056,0.22898,L2,L2,automatic_t1,MONITOR,False
U0009844,0.167195,0.273688,0.228961,L2,L2,automatic_t1,MONITOR,False
U0002056,0.182626,0.262512,0.22896,L2,L2,automatic_t1,MONITOR,False
U0001356,0.079583,0.337115,0.228952,L2,L2,automatic_t1,MONITOR,False
U0000871,0.148179,0.287441,0.228951,L2,L2,automatic_t1,MONITOR,False
U0003898,0.098869,0.323103,0.228925,L2,L2,automatic_t1,MONITOR,False
U0001886,0.090753,0.328978,0.228924,L2,L2,automatic_t1,MONITOR,False
U0008459,0.169686,0.271815,0.228921,L2,L2,automatic_t1,MONITOR,False
U0003918,0.193998,0.254207,0.22892,L2,L2,automatic_t1,MONITOR,False
U0006862,0.165937,0.274491,0.228898,L2,L2,automatic_t1,MONITOR,False
U0006274,0.290486,0.184252,0.22887,L2,L2,automatic_t1,MONITOR,False
U0001566,0.281799,0.190468,0.228827,L2,L2,automatic_t1,MONITOR,False
U0003830,0.17293,0.269302,0.228826,L2,L2,automatic_t1,MONITOR,False
U0002585,0.103756,0.319367,0.228811,L2,L2,automatic_t1,MONITOR,False
U0007712,0.322863,0.160702,0.228809,L2,L2,automatic_t1,MONITOR,False
U0007373,0.132381,0.298634,0.228808,L2,L2,automatic_t1,MONITOR,False
U0007720,0.18048,0.263704,0.22875,L2,L2,automatic_t1,MONITOR,False
U0003716,0.217257,0.237011,0.228714,L2,L2,automatic_t1,MONITOR,False
U0000065,0.210835,0.2416,0.228679,L2,L2,automatic_t1,MONITOR,False
U0004909,0.278114,0.192877,0.228676,L2,L2,automatic_t1,MONITOR,False
U0007378,0.164358,0.275186,0.228638,L2,L2,automatic_t1,MONITOR,False
U0002859,0.269926,0.198689,0.228608,L2,L2,automatic_t1,MONITOR,False
U0003608,0.406024,0.100121,0.2286,L2,L2,automatic_t1,MONITOR,False
U0009513,0.29118,0.18327,0.228592,L2,L2,automatic_t1,MONITOR,False
U0002124,0.251138,0.212189,0.228548,L2,L2,automatic_t1,MONITOR,False
U0004636,0.13027,0.299693,0.228536,L2,L2,automatic_t1,MONITOR,False
U0008934,0.220022,0.2347,0.228535,L2,L2,automatic_t1,MONITOR,False
U0005168,0.165487,0.27413,0.2285,L2,L2,automatic_t1,MONITOR,False
U0005067,0.120893,0.30638,0.228476,L2,L2,automatic_t1,MONITOR,False
U0002894,0.252238,0.211254,0.228467,L2,L2,automatic_t1,MONITOR,False
U0004091,0.194695,0.252918,0.228464,L2,L2,automatic_t1,MONITOR,False
U0007473,0.192091,0.254773,0.228446,L2,L2,automatic_t1,MONITOR,False
U0002217,0.167965,0.272203,0.228423,L2,L2,automatic_t1,MONITOR,False
U0006341,0.150921,0.284524,0.228411,L2,L2,automatic_t1,MONITOR,False
U0006817,0.125834,0.302685,0.228407,L2,L2,automatic_t1,MONITOR,False
U0007738,0.184167,0.260434,0.228402,L2,L2,automatic_t1,MONITOR,False
U0008558,0.096972,0.323555,0.22839,L2,L2,automatic_t1,MONITOR,False
U0006812,0.195042,0.252526,0.228383,L2,L2,automatic_t1,MONITOR,False
U0004710,0.2326,0.225318,0.228376,L2,L2,automatic_t1,MONITOR,False
U0000917,0.235723,0.223045,0.22837,L2,L2,automatic_t1,MONITOR,False
U0007905,0.099999,0.321322,0.228366,L2,L2,automatic_t1,MONITOR,False
U0001115,0.145333,0.288455,0.228344,L2,L2,automatic_t1,MONITOR,False
U0002502,0.284903,0.187381,0.22834,L2,L2,automatic_t1,MONITOR,False
U0008254,0.218785,0.235196,0.228304,L2,L2,automatic_t1,MONITOR,False
U0009444,0.15645,0.280289,0.228277,L2,L2,automatic_t1,MONITOR,False
U0004098,0.149119,0.285593,0.228274,L2,L2,automatic_t1,MONITOR,False
U0007912,0.13714,0.294239,0.228258,L2,L2,automatic_t1,MONITOR,False
U0002860,0.111821,0.312566,0.228253,L2,L2,automatic_t1,MONITOR,False
U0005913,0.254557,0.20917,0.228233,L2,L2,automatic_t1,MONITOR,False
U0001768,0.182289,0.261495,0.228228,L2,L2,automatic_t1,MONITOR,False
U0006008,0.218054,0.235589,0.228224,L2,L2,automatic_t1,MONITOR,False
U0009874,0.108975,0.314564,0.228217,L2,L2,automatic_t1,MONITOR,False
U0002556,0.157509,0.279397,0.228204,L2,L2,automatic_t1,MONITOR,False
U0009850,0.23753,0.221441,0.228199,L2,L2,automatic_t1,MONITOR,False
U0005676,0.146638,0.287224,0.228178,L2,L2,automatic_t1,MONITOR,False
U0001244,0.171951,0.268875,0.228167,L2,L2,automatic_t1,MONITOR,False
U0003460,0.277242,0.192609,0.228155,L2,L2,automatic_t1,MONITOR,False
U0008765,0.192446,0.254007,0.228151,L2,L2,automatic_t1,MONITOR,False
U0008715,0.234394,0.223592,0.228129,L2,L2,automatic_t1,MONITOR,False
U0009519,0.228651,0.227742,0.228124,L2,L2,automatic_t1,MONITOR,False
U0002684,0.12644,0.301749,0.228119,L2,L2,automatic_t1,MONITOR,False
U0009539,0.108136,0.314999,0.228117,L2,L2,automatic_t1,MONITOR,False
U0004285,0.234676,0.223353,0.228108,L2,L2,automatic_t1,MONITOR,False
U0006886,0.21235,0.239501,0.228097,L2,L2,automatic_t1,MONITOR,False
U0001969,0.201277,0.247499,0.228086,L2,L2,automatic_t1,MONITOR,False
U0007559,0.154817,0.28113,0.228079,L2,L2,automatic_t1,MONITOR,False
U0001357,0.114524,0.310217,0.228026,L2,L2,automatic_t1,MONITOR,False
U0007053,0.237741,0.22093,0.227991,L2,L2,automatic_t1,MONITOR,False
U0005924,0.203569,0.245645,0.227973,L2,L2,automatic_t1,MONITOR,False
U0005354,0.164495,0.273939,0.227972,L2,L2,automatic_t1,MONITOR,False
U0008350,0.186925,0.257693,0.22797,L2,L2,automatic_t1,MONITOR,False
U0008529,0.183143,0.260427,0.227968,L2,L2,automatic_t1,MONITOR,False
U0004270,0.200273,0.247986,0.227946,L2,L2,automatic_t1,MONITOR,False
U0008407,0.178259,0.263897,0.227929,L2,L2,automatic_t1,MONITOR,False
U0002378,0.13729,0.293532,0.227911,L2,L2,automatic_t1,MONITOR,False
U0001748,0.248113,0.213271,0.227905,L2,L2,automatic_t1,MONITOR,False
U0006720,0.179549,0.26292,0.227904,L2,L2,automatic_t1,MONITOR,False
U0004616,0.162035,0.27559,0.227897,L2,L2,automatic_t1,MONITOR,False
U0000529,0.107962,0.314685,0.227861,L2,L2,automatic_t1,MONITOR,False
U0007621,0.205679,0.243907,0.227851,L2,L2,automatic_t1,MONITOR,False
U0000117,0.289511,0.183138,0.227815,L2,L2,automatic_t1,MONITOR,False
U0008291,0.153265,0.281778,0.227802,L2,L2,automatic_t1,MONITOR,False
U0003248,0.238636,0.219926,0.227784,L2,L2,automatic_t1,MONITOR,False
U0003848,0.079325,0.335286,0.227783,L2,L2,automatic_t1,MONITOR,False
U0008743,0.150315,0.283854,0.227767,L2,L2,automatic_t1,MONITOR,False
U0002382,0.213031,0.238416,0.227754,L2,L2,automatic_t1,MONITOR,False
U0005331,0.182339,0.260629,0.227747,L2,L2,automatic_t1,MONITOR,False
U0007746,0.262759,0.202374,0.227736,L2,L2,automatic_t1,MONITOR,False
U0008555,0.175763,0.26535,0.227724,L2,L2,automatic_t1,MONITOR,False
U0008701,0.177745,0.26391,0.227721,L2,L2,automatic_t1,MONITOR,False
U0004161,0.168469,0.270617,0.227715,L2,L2,automatic_t1,MONITOR,False
U0000501,0.217367,0.235185,0.227701,L2,L2,automatic_t1,MONITOR,False
U0006230,0.184666,0.258862,0.227699,L2,L2,automatic_t1,MONITOR,False
U0005103,0.123858,0.30287,0.227685,L2,L2,automatic_t1,MONITOR,False
U0005590,0.183074,0.25996,0.227668,L2,L2,automatic_t1,MONITOR,False
U0001206,0.158148,0.278007,0.227666,L2,L2,automatic_t1,MONITOR,False
U0002065,0.156057,0.279508,0.227658,L2,L2,automatic_t1,MONITOR,False
U0005417,0.251716,0.210171,0.22762,L2,L2,automatic_t1,MONITOR,False
U0003568,0.320585,0.160226,0.227577,L2,L2,automatic_t1,MONITOR,False
U0003469,0.212708,0.238332,0.22757,L2,L2,automatic_t1,MONITOR,False
U0003625,0.131099,0.2974,0.227554,L2,L2,automatic_t1,MONITOR,False
U0005391,0.160049,0.276388,0.227525,L2,L2,automatic_t1,MONITOR,False
U0003061,0.137615,0.292619,0.227517,L2,L2,automatic_t1,MONITOR,False
U0007265,0.273002,0.194561,0.227506,L2,L2,automatic_t1,MONITOR,False
U0001070,0.20489,0.243881,0.227505,L2,L2,automatic_t1,MONITOR,False
U0006690,0.203644,0.244783,0.227505,L2,L2,automatic_t1,MONITOR,False
U0004626,0.152593,0.281748,0.227503,L2,L2,automatic_t1,MONITOR,False
U0003026,0.084673,0.330889,0.227478,L2,L2,automatic_t1,MONITOR,False
U0003205,0.26114,0.203032,0.227438,L2,L2,automatic_t1,MONITOR,False
U0007812,0.107745,0.314098,0.22743,L2,L2,automatic_t1,MONITOR,False
U0005005,0.229362,0.225978,0.227399,L2,L2,automatic_t1,MONITOR,False
U0006681,0.167518,0.270747,0.227391,L2,L2,automatic_t1,MONITOR,False
U0004994,0.156734,0.278494,0.227355,L2,L2,automatic_t1,MONITOR,False
U0006109,0.115894,0.308055,0.227348,L2,L2,automatic_t1,MONITOR,False
U0008607,0.171264,0.267949,0.227341,L2,L2,automatic_t1,MONITOR,False
U0009380,0.207087,0.242003,0.227338,L2,L2,automatic_t1,MONITOR,False
U0009676,0.200543,0.246719,0.227325,L2,L2,automatic_t1,MONITOR,False
U0004584,0.175446,0.264873,0.227314,L2,L2,automatic_t1,MONITOR,False
U0006762,0.094995,0.323099,0.227296,L2,L2,automatic_t1,MONITOR,False
U0005883,0.220358,0.232285,0.227275,L2,L2,automatic_t1,MONITOR,False
U0001175,0.257056,0.205654,0.227243,L2,L2,automatic_t1,MONITOR,False
U0006330,0.176045,0.264302,0.227234,L2,L2,automatic_t1,MONITOR,False
U0005943,0.231939,0.223817,0.227228,L2,L2,automatic_t1,MONITOR,False
U0000214,0.160056,0.275862,0.227224,L2,L2,automatic_t1,MONITOR,False
U0002260,0.100859,0.318722,0.227219,L2,L2,automatic_t1,MONITOR,False
U0006840,0.157514,0.277666,0.227202,L2,L2,automatic_t1,MONITOR,False
U0009963,0.241897,0.216508,0.227171,L2,L2,automatic_t1,MONITOR,False
U0006229,0.10502,0.315615,0.227165,L2,L2,automatic_t1,MONITOR,False
U0001179,0.12082,0.304147,0.22715,L2,L2,automatic_t1,MONITOR,False
U0003924,0.186144,0.256838,0.227147,L2,L2,automatic_t1,MONITOR,False
U0007101,0.184605,0.257945,0.227142,L2,L2,automatic_t1,MONITOR,False
U0005183,0.165971,0.271433,0.227139,L2,L2,automatic_t1,MONITOR,False
U0008311,0.19491,0.250463,0.227131,L2,L2,automatic_t1,MONITOR,False
U0008905,0.161843,0.274407,0.22713,L2,L2,automatic_t1,MONITOR,False
U0005925,0.250829,0.209966,0.227128,L2,L2,automatic_t1,MONITOR,False
U0007098,0.279448,0.189242,0.227128,L2,L2,automatic_t1,MONITOR,False
U0000465,0.224099,0.22932,0.227127,L2,L2,automatic_t1,MONITOR,False
U0005000,0.208914,0.240316,0.227127,L2,L2,automatic_t1,MONITOR,False
U0008578,0.199154,0.247366,0.227117,L2,L2,automatic_t1,MONITOR,False
U0001163,0.148104,0.28433,0.227115,L2,L2,automatic_t1,MONITOR,False
U0008877,0.30167,0.173125,0.227114,L2,L2,automatic_t1,MONITOR,False
U0008847,0.132243,0.295803,0.227108,L2,L2,automatic_t1,MONITOR,False
U0009941,0.15392,0.280084,0.227095,L2,L2,automatic_t1,MONITOR,False
U0003970,0.23167,0.223687,0.22704,L2,L2,automatic_t1,MONITOR,False
U0001470,0.174711,0.26492,0.227032,L2,L2,automatic_t1,MONITOR,False
U0001388,0.174646,0.264917,0.227003,L2,L2,automatic_t1,MONITOR,False
U0002789,0.168743,0.269168,0.226989,L2,L2,automatic_t1,MONITOR,False
U0009723,0.16733,0.270188,0.226988,L2,L2,automatic_t1,MONITOR,False
U0000981,0.178773,0.261828,0.226945,L2,L2,automatic_t1,MONITOR,False
U0008553,0.269961,0.195753,0.226921,L2,L2,automatic_t1,MONITOR,False
U0007580,0.232338,0.222982,0.226912,L2,L2,automatic_t1,MONITOR,False
U0003528,0.120993,0.303575,0.226891,L2,L2,automatic_t1,MONITOR,False
U0008488,0.117724,0.305943,0.226891,L2,L2,automatic_t1,MONITOR,False
U0002031,0.124011,0.301349,0.226867,L2,L2,automatic_t1,MONITOR,False
U0004320,0.246142,0.212892,0.226857,L2,L2,automatic_t1,MONITOR,False
U0001740,0.150981,0.281733,0.226817,L2,L2,automatic_t1,MONITOR,False
U0009860,0.1762,0.263465,0.226814,L2,L2,automatic_t1,MONITOR,False
U0005711,0.230471,0.224141,0.2268,L2,L2,automatic_t1,MONITOR,False
U0003085,0.081868,0.331693,0.226767,L2,L2,automatic_t1,MONITOR,False
U0000259,0.2218,0.230352,0.22676,L2,L2,automatic_t1,MONITOR,False
U0003022,0.318356,0.160429,0.226758,L2,L2,automatic_t1,MONITOR,False
U0003082,0.143437,0.287087,0.226754,L2,L2,automatic_t1,MONITOR,False
U0001010,0.159464,0.275441,0.226731,L2,L2,automatic_t1,MONITOR,False
U0005462,0.137618,0.291213,0.226703,L2,L2,automatic_t1,MONITOR,False
U0002022,0.123484,0.301413,0.226683,L2,L2,automatic_t1,MONITOR,False
U0006360,0.247224,0.211798,0.226677,L2,L2,automatic_t1,MONITOR,False
U0005961,0.145057,0.285734,0.22665,L2,L2,automatic_t1,MONITOR,False
U0008892,0.150533,0.281741,0.226634,L2,L2,automatic_t1,MONITOR,False
U0002318,0.179127,0.260999,0.226613,L2,L2,automatic_t1,MONITOR,False
U0007284,0.150531,0.281693,0.226605,L2,L2,automatic_t1,MONITOR,False
U0002846,0.122392,0.302069,0.226604,L2,L2,automatic_t1,MONITOR,False
U0004582,0.123834,0.300991,0.226585,L2,L2,automatic_t1,MONITOR,False
U0006507,0.249587,0.209906,0.226572,L2,L2,automatic_t1,MONITOR,False
U0001571,0.293465,0.178121,0.226565,L2,L2,automatic_t1,MONITOR,False
U0005291,0.18706,0.255168,0.226563,L2,L2,automatic_t1,MONITOR,False
U0000140,0.177549,0.26204,0.226554,L2,L2,automatic_t1,MONITOR,False
U0006478,0.131834,0.29513,0.226546,L2,L2,automatic_t1,MONITOR,False
U0008740,0.155484,0.277974,0.226528,L2,L2,automatic_t1,MONITOR,False
U0009955,0.203848,0.242944,0.226524,L2,L2,automatic_t1,MONITOR,False
U0000545,0.172938,0.265326,0.226523,L2,L2,automatic_t1,MONITOR,False
U0000568,0.249627,0.209772,0.226511,L2,L2,automatic_t1,MONITOR,False
U0006301,0.22562,0.227106,0.226482,L2,L2,automatic_t1,MONITOR,False
U0009396,0.210404,0.238095,0.226465,L2,L2,automatic_t1,MONITOR,False
U0007393,0.084444,0.329301,0.226461,L2,L2,automatic_t1,MONITOR,False
U0005443,0.200838,0.245001,0.226452,L2,L2,automatic_t1,MONITOR,False
U0009197,0.235304,0.219984,0.226419,L2,L2,automatic_t1,MONITOR,False
U0006754,0.10799,0.312141,0.226398,L2,L2,automatic_t1,MONITOR,False
U0004913,0.131791,0.294904,0.226397,L2,L2,automatic_t1,MONITOR,False
U0002808,0.242738,0.214556,0.226392,L2,L2,automatic_t1,MONITOR,False
U0004430,0.172892,0.265046,0.226341,L2,L2,automatic_t1,MONITOR,False
U0008065,0.219797,0.231055,0.226327,L2,L2,automatic_t1,MONITOR,False
U0001979,0.296402,0.175507,0.226283,L2,L2,automatic_t1,MONITOR,False
U0008180,0.23762,0.218071,0.226281,L2,L2,automatic_t1,MONITOR,False
U0004116,0.134877,0.29246,0.226275,L2,L2,automatic_t1,MONITOR,False
U0000746,0.204162,0.242231,0.226242,L2,L2,automatic_t1,MONITOR,False
U0005746,0.175327,0.263102,0.226236,L2,L2,automatic_t1,MONITOR,False
U0001456,0.27485,0.191024,0.226231,L2,L2,automatic_t1,MONITOR,False
U0000114,0.130437,0.295581,0.22622,L2,L2,automatic_t1,MONITOR,False
U0007556,0.211041,0.237185,0.226204,L2,L2,automatic_t1,MONITOR,False
U0000324,0.209143,0.238526,0.226186,L2,L2,automatic_t1,MONITOR,False
U0008937,0.266063,0.197306,0.226184,L2,L2,automatic_t1,MONITOR,False
U0000555,0.140731,0.288052,0.226177,L2,L2,automatic_t1,MONITOR,False
